run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
ERR10959216	SAMEA112702892	ERX10397848	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/016/ERR10959216/ERR10959216_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/016/ERR10959216/ERR10959216_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959216/DM00224V1PQ51_S108_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959216/DM00224V1PQ51_S108_L001_R2_001.fastq.gz	
ERR10958856	SAMEA112702532	ERX10397488	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/056/ERR10958856/ERR10958856_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/056/ERR10958856/ERR10958856_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958856/DM00032V1PQ55-1_S70_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958856/DM00032V1PQ55-1_S70_L001_R2_001.fastq.gz	
ERR10959226	SAMEA112702902	ERX10397858	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/026/ERR10959226/ERR10959226_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/026/ERR10959226/ERR10959226_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959226/DM00230V1PQ74_S118_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959226/DM00230V1PQ74_S118_L001_R2_001.fastq.gz	
ERR10958858	SAMEA112702534	ERX10397490	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/058/ERR10958858/ERR10958858_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/058/ERR10958858/ERR10958858_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958858/DM00032V1PQ85-1_S72_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958858/DM00032V1PQ85-1_S72_L001_R2_001.fastq.gz	
ERR10959233	SAMEA112702909	ERX10397865	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/033/ERR10959233/ERR10959233_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/033/ERR10959233/ERR10959233_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959233/DM00234V1PQ65_S125_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959233/DM00234V1PQ65_S125_L001_R2_001.fastq.gz	
ERR10959235	SAMEA112702911	ERX10397867	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/035/ERR10959235/ERR10959235_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/035/ERR10959235/ERR10959235_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959235/DM00236V1PQ26_S127_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959235/DM00236V1PQ26_S127_L001_R2_001.fastq.gz	
ERR10958859	SAMEA112702535	ERX10397491	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/059/ERR10958859/ERR10958859_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/059/ERR10958859/ERR10958859_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958859/DM00033V1PQ26_S73_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958859/DM00033V1PQ26_S73_L001_R2_001.fastq.gz	
ERR10959238	SAMEA112702914	ERX10397870	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/038/ERR10959238/ERR10959238_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/038/ERR10959238/ERR10959238_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959238/DM00239V1PQ36_S131_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959238/DM00239V1PQ36_S131_L001_R2_001.fastq.gz	
ERR10958863	SAMEA112702539	ERX10397495	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/063/ERR10958863/ERR10958863_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/063/ERR10958863/ERR10958863_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958863/DM00035V1PQ16_S77_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958863/DM00035V1PQ16_S77_L001_R2_001.fastq.gz	
ERR10959243	SAMEA112702919	ERX10397875	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/043/ERR10959243/ERR10959243_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/043/ERR10959243/ERR10959243_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959243/DM00242V1PQ26_S136_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959243/DM00242V1PQ26_S136_L001_R2_001.fastq.gz	
ERR10958866	SAMEA112702542	ERX10397498	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/066/ERR10958866/ERR10958866_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/066/ERR10958866/ERR10958866_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958866/DM00036V1PQ52_S80_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958866/DM00036V1PQ52_S80_L001_R2_001.fastq.gz	
ERR10959244	SAMEA112702920	ERX10397876	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/044/ERR10959244/ERR10959244_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/044/ERR10959244/ERR10959244_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959244/DM00243V1PQ26_S137_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959244/DM00243V1PQ26_S137_L001_R2_001.fastq.gz	
ERR10958869	SAMEA112702545	ERX10397501	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/069/ERR10958869/ERR10958869_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/069/ERR10958869/ERR10958869_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958869/DM00036V1PQ62_S83_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958869/DM00036V1PQ62_S83_L001_R2_001.fastq.gz	
ERR10959245	SAMEA112702921	ERX10397877	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/045/ERR10959245/ERR10959245_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/045/ERR10959245/ERR10959245_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959245/DM00244V1PQ65_S138_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959245/DM00244V1PQ65_S138_L001_R2_001.fastq.gz	
ERR10959247	SAMEA112702923	ERX10397879	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/047/ERR10959247/ERR10959247_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/047/ERR10959247/ERR10959247_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959247/DM00245V1PQ84_S140_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959247/DM00245V1PQ84_S140_L001_R2_001.fastq.gz	
ERR10958871	SAMEA112702547	ERX10397503	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/071/ERR10958871/ERR10958871_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/071/ERR10958871/ERR10958871_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958871/DM00036V1PQ65_S85_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958871/DM00036V1PQ65_S85_L001_R2_001.fastq.gz	
ERR10959248	SAMEA112702924	ERX10397880	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/048/ERR10959248/ERR10959248_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/048/ERR10959248/ERR10959248_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959248/DM00246V1PQ16-55_S142_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959248/DM00246V1PQ16-55_S142_L001_R2_001.fastq.gz	
ERR10958872	SAMEA112702548	ERX10397504	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/072/ERR10958872/ERR10958872_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/072/ERR10958872/ERR10958872_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958872/DM00036V1PQ74_S86_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958872/DM00036V1PQ74_S86_L001_R2_001.fastq.gz	
ERR10958876	SAMEA112702552	ERX10397508	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/076/ERR10958876/ERR10958876_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/076/ERR10958876/ERR10958876_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958876/DM00037V1PQ11-1_S90_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958876/DM00037V1PQ11-1_S90_L001_R2_001.fastq.gz	
ERR10959249	SAMEA112702925	ERX10397881	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/049/ERR10959249/ERR10959249_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/049/ERR10959249/ERR10959249_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959249/DM00246V1PQ64-65-26_S141_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959249/DM00246V1PQ64-65-26_S141_L001_R2_001.fastq.gz	
ERR10958878	SAMEA112702554	ERX10397510	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/078/ERR10958878/ERR10958878_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/078/ERR10958878/ERR10958878_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958878/DM00038V1PQ36-1_S92_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958878/DM00038V1PQ36-1_S92_L001_R2_001.fastq.gz	
ERR10959253	SAMEA112702929	ERX10397885	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/053/ERR10959253/ERR10959253_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/053/ERR10959253/ERR10959253_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959253/DM00250V1PQ55_S146_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959253/DM00250V1PQ55_S146_L001_R2_001.fastq.gz	
ERR10959254	SAMEA112702930	ERX10397886	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/054/ERR10959254/ERR10959254_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/054/ERR10959254/ERR10959254_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959254/DM00251V1PQ75_S147_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959254/DM00251V1PQ75_S147_L001_R2_001.fastq.gz	
ERR10958883	SAMEA112702559	ERX10397515	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/083/ERR10958883/ERR10958883_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/083/ERR10958883/ERR10958883_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958883/DM00040V1PQ81-1_S97_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958883/DM00040V1PQ81-1_S97_L001_R2_001.fastq.gz	
ERR10959255	SAMEA112702931	ERX10397887	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/055/ERR10959255/ERR10959255_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/055/ERR10959255/ERR10959255_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959255/DM00252V1PQ55_S148_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959255/DM00252V1PQ55_S148_L001_R2_001.fastq.gz	
ERR10958888	SAMEA112702564	ERX10397520	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/088/ERR10958888/ERR10958888_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/088/ERR10958888/ERR10958888_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958888/DM00043V1PQ63-1_S102_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958888/DM00043V1PQ63-1_S102_L001_R2_001.fastq.gz	
ERR10959256	SAMEA112702932	ERX10397888	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/056/ERR10959256/ERR10959256_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/056/ERR10959256/ERR10959256_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959256/DM00253V1PQ16_S149_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959256/DM00253V1PQ16_S149_L001_R2_001.fastq.gz	
ERR10958891	SAMEA112702567	ERX10397523	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/091/ERR10958891/ERR10958891_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/091/ERR10958891/ERR10958891_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958891/DM00044V1PQ26_S105_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958891/DM00044V1PQ26_S105_L001_R2_001.fastq.gz	
ERR10959257	SAMEA112702933	ERX10397889	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/057/ERR10959257/ERR10959257_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/057/ERR10959257/ERR10959257_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959257/DM00254V1PQ55_S150_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959257/DM00254V1PQ55_S150_L001_R2_001.fastq.gz	
ERR10958892	SAMEA112702568	ERX10397524	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/092/ERR10958892/ERR10958892_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/092/ERR10958892/ERR10958892_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958892/DM00044V1PQ55_S106_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958892/DM00044V1PQ55_S106_L001_R2_001.fastq.gz	
ERR10959263	SAMEA112702939	ERX10397895	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/063/ERR10959263/ERR10959263_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/063/ERR10959263/ERR10959263_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959263/DM00256V1PQ55_S156_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959263/DM00256V1PQ55_S156_L001_R2_001.fastq.gz	
ERR10958894	SAMEA112702570	ERX10397526	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/094/ERR10958894/ERR10958894_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/094/ERR10958894/ERR10958894_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958894/DM00045V1PQ65_S108_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958894/DM00045V1PQ65_S108_L001_R2_001.fastq.gz	
ERR10959268	SAMEA112702944	ERX10397900	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/068/ERR10959268/ERR10959268_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/068/ERR10959268/ERR10959268_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959268/DM00260V1PQ54-55_S162_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959268/DM00260V1PQ54-55_S162_L001_R2_001.fastq.gz	
ERR10958895	SAMEA112702571	ERX10397527	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/095/ERR10958895/ERR10958895_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/095/ERR10958895/ERR10958895_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958895/DM00045V1PQ75_S109_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958895/DM00045V1PQ75_S109_L001_R2_001.fastq.gz	
ERR10959269	SAMEA112702945	ERX10397901	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/069/ERR10959269/ERR10959269_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/069/ERR10959269/ERR10959269_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959269/DM00260V1PQ65_S163_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959269/DM00260V1PQ65_S163_L001_R2_001.fastq.gz	
ERR10958896	SAMEA112702572	ERX10397528	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/096/ERR10958896/ERR10958896_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/096/ERR10958896/ERR10958896_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958896/DM00046V1PQ26_S110_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958896/DM00046V1PQ26_S110_L001_R2_001.fastq.gz	
ERR10959271	SAMEA112702947	ERX10397903	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/071/ERR10959271/ERR10959271_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/071/ERR10959271/ERR10959271_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959271/DM00261V1PQ26_S165_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959271/DM00261V1PQ26_S165_L001_R2_001.fastq.gz	
ERR10959273	SAMEA112702949	ERX10397905	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/073/ERR10959273/ERR10959273_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/073/ERR10959273/ERR10959273_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959273/DM00263V1PQ26_S167_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959273/DM00263V1PQ26_S167_L001_R2_001.fastq.gz	
ERR10958897	SAMEA112702573	ERX10397529	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/097/ERR10958897/ERR10958897_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/097/ERR10958897/ERR10958897_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958897/DM00046V1PQ45_S111_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958897/DM00046V1PQ45_S111_L001_R2_001.fastq.gz	
ERR10958789	SAMEA112702465	ERX10397421	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/089/ERR10958789/ERR10958789_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/089/ERR10958789/ERR10958789_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958789/DM00004V1PQ55_S3_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958789/DM00004V1PQ55_S3_L001_R2_001.fastq.gz	
ERR10959277	SAMEA112702953	ERX10397909	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/077/ERR10959277/ERR10959277_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/077/ERR10959277/ERR10959277_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959277/DM00265V1PQ55_S171_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959277/DM00265V1PQ55_S171_L001_R2_001.fastq.gz	
ERR10958898	SAMEA112702574	ERX10397530	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/098/ERR10958898/ERR10958898_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/098/ERR10958898/ERR10958898_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958898/DM00047V1PQ55_S112_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958898/DM00047V1PQ55_S112_L001_R2_001.fastq.gz	
ERR10959278	SAMEA112702954	ERX10397910	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/078/ERR10959278/ERR10959278_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/078/ERR10959278/ERR10959278_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959278/DM00266V1PQ16_S172_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959278/DM00266V1PQ16_S172_L001_R2_001.fastq.gz	
ERR10958900	SAMEA112702576	ERX10397532	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/000/ERR10958900/ERR10958900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/000/ERR10958900/ERR10958900_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958900/DM00048V1PQ51_S114_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958900/DM00048V1PQ51_S114_L001_R2_001.fastq.gz	
ERR10958791	SAMEA112702467	ERX10397423	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/091/ERR10958791/ERR10958791_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/091/ERR10958791/ERR10958791_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958791/DM00005V1PQ36-1_S5_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958791/DM00005V1PQ36-1_S5_L001_R2_001.fastq.gz	
ERR10959279	SAMEA112702955	ERX10397911	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/079/ERR10959279/ERR10959279_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/079/ERR10959279/ERR10959279_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959279/DM00266V1PQ74_S173_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959279/DM00266V1PQ74_S173_L001_R2_001.fastq.gz	
ERR10958903	SAMEA112702579	ERX10397535	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/003/ERR10958903/ERR10958903_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/003/ERR10958903/ERR10958903_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958903/DM00048V1PQ62_S117_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958903/DM00048V1PQ62_S117_L001_R2_001.fastq.gz	
ERR10959280	SAMEA112702956	ERX10397912	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/080/ERR10959280/ERR10959280_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/080/ERR10959280/ERR10959280_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959280/DM00267V1PQ64-65_S174_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959280/DM00267V1PQ64-65_S174_L001_R2_001.fastq.gz	
ERR10958904	SAMEA112702580	ERX10397536	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/004/ERR10958904/ERR10958904_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/004/ERR10958904/ERR10958904_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958904/DM00048V1PQ74_S118_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958904/DM00048V1PQ74_S118_L001_R2_001.fastq.gz	
